height, weight, label 
144,55,thin
167,86,thin
161,98,thin
169,42,thin
156,81,thin
120,37,thin
175,85,thin
186,77,thin
200,41,thin
176,93,thin
183,46,thin
159,40,thin
166,89,thin
175,59,thin
120,45,thin
131,64,thin
141,38,thin
181,47,thin
176,35,thin
160,39,thin
147,51,thin
145,50,thin
159,54,thin
190,93,thin
160,85,thin
175,60,thin
172,36,thin
197,66,thin
172,59,thin
146,89,thin
165,80,thin
189,72,thin
173,57,thin
168,67,thin
157,89,thin
145,49,thin
154,93,thin
125,71,thin
163,84,thin
140,56,thin
199,53,thin
130,41,thin
151,92,thin
125,47,thin
183,80,thin
158,56,thin
192,57,thin
128,61,thin
161,36,thin
178,81,thin
135,59,thin
138,79,thin
187,83,thin
177,60,thin
123,74,thin
180,45,thin
157,39,thin
185,47,thin
149,46,thin
127,43,thin
149,71,thin
153,58,thin
128,45,thin
178,82,thin
182,65,thin
131,80,thin
146,46,thin
145,45,thin
149,92,thin
172,35,thin
172,69,thin
195,49,thin
195,97,thin
179,80,thin
151,38,thin
151,71,thin
146,89,thin
162,92,thin
181,61,thin
144,56,thin
125,51,thin
200,70,thin
130,49,thin
196,37,thin
165,72,thin
153,100,thin
132,46,thin
180,39,thin
171,82,thin
173,90,thin
131,84,thin
165,76,thin
133,73,thin
132,57,thin
122,37,thin
191,86,thin
183,75,thin
189,35,thin
189,55,thin
143,39,thin
189,99,thin
146,72,thin
124,37,thin
120,69,thin
136,84,thin
137,43,thin
154,50,thin
150,61,thin
140,73,thin
178,56,thin
152,45,thin
178,86,thin
145,93,thin
140,60,thin
143,35,thin
122,42,thin
200,88,thin
160,84,thin
193,76,thin
188,70,thin
188,42,thin
148,84,thin
171,63,thin
123,74,thin
171,72,thin
156,85,thin
166,44,thin
181,95,thin
168,67,thin
161,77,thin
172,49,thin
168,86,thin
157,86,thin
198,37,thin
165,74,thin
141,90,thin
163,98,thin
134,77,thin
177,63,thin
139,85,thin
120,46,thin
164,76,thin
192,96,thin
127,72,thin
166,94,thin
182,54,thin
144,62,thin
161,79,thin
175,78,thin
123,62,thin
140,86,thin
199,90,thin
135,75,thin
147,46,thin
139,87,thin
162,50,thin
153,69,thin
198,35,thin
153,88,thin
166,63,thin
139,75,thin
150,48,thin
196,83,thin
139,43,thin
165,74,thin
150,56,thin
153,74,thin
120,40,thin
173,52,thin
172,93,thin
155,96,thin
184,88,thin
144,93,thin
184,60,thin
130,65,thin
131,64,thin
151,65,thin
197,53,thin
185,85,thin
168,95,thin
200,56,thin
148,70,thin
145,100,thin
187,86,thin
147,93,thin
172,99,thin
188,69,thin
138,54,thin
183,63,thin
174,49,thin
178,75,thin
161,68,thin
188,63,thin
163,39,thin
173,95,thin
179,54,thin
179,41,thin
140,80,thin
197,76,thin
129,79,thin
180,72,thin
190,54,thin
144,43,thin
179,68,thin
132,57,thin
141,57,thin
173,92,thin
193,77,thin
142,54,thin
191,100,thin
191,45,thin
189,72,thin
167,79,thin
167,86,thin
182,60,thin
188,75,thin
136,77,thin
183,36,thin
140,74,thin
143,74,thin
160,40,thin
175,93,thin
163,53,thin
157,56,thin
149,82,thin
124,87,thin
189,62,thin
200,97,thin
120,74,thin
169,97,thin
134,55,thin
158,75,thin
143,44,thin
166,93,thin
194,48,thin
191,35,thin
181,75,thin
122,43,thin
189,36,thin
150,70,thin
193,80,thin
199,90,thin
196,63,thin
176,91,thin
183,82,thin
173,48,thin
120,50,thin
151,48,thin
146,89,thin
187,67,thin
146,77,thin
164,68,thin
126,81,thin
183,65,thin
198,46,thin
171,35,thin
143,98,thin
155,59,thin
194,41,thin
154,72,thin
198,80,thin
180,75,thin
174,77,thin
147,87,thin
134,51,thin
135,46,thin
172,81,thin
123,63,thin
188,79,thin
171,75,thin
143,54,thin
165,65,thin
155,96,thin
178,92,thin
173,51,thin
186,70,thin
122,65,thin
126,50,thin
132,48,thin
200,55,thin
125,53,thin
149,97,thin
194,66,thin
181,100,thin
133,54,thin
129,81,thin
169,41,thin
185,42,thin
120,84,thin
182,94,thin
154,83,thin
141,59,thin
146,79,thin
145,84,thin
127,93,thin
124,50,thin
159,36,thin
159,47,thin
140,64,thin
168,66,thin
182,74,thin
164,90,thin
126,54,thin
182,94,thin
153,82,thin
176,62,thin
152,61,thin
156,75,thin
142,63,thin
153,49,thin
157,74,thin
171,67,thin
130,82,thin
166,60,thin
195,41,thin
135,97,thin
133,52,thin
123,52,thin
136,56,thin
182,93,thin
143,64,thin
176,62,thin
151,78,thin
184,73,thin
128,61,thin
147,46,thin
198,75,thin
156,67,thin
193,90,thin
134,40,thin
163,39,thin
132,100,thin
197,47,thin
134,46,thin
151,91,thin
161,53,thin
146,74,thin
165,71,thin
189,90,thin
133,94,thin
140,73,thin
161,93,thin
195,92,thin
200,91,thin
122,35,thin
185,49,thin
137,88,thin
130,55,thin
184,85,thin
186,73,thin
184,69,thin
144,42,thin
178,59,thin
171,40,thin
151,93,thin
135,67,thin
184,93,thin
143,94,thin
171,97,thin
164,92,thin
135,55,thin
169,95,thin
129,85,thin
155,66,thin
165,46,thin
134,65,thin
122,44,thin
180,41,thin
185,59,thin
149,59,thin
156,59,thin
177,37,thin
121,64,thin
131,41,thin
187,71,thin
135,47,thin
120,50,thin
152,66,thin
165,77,thin
191,76,thin
145,89,thin
125,62,thin
145,66,thin
181,72,thin
159,71,thin
162,56,thin
170,47,thin
128,68,thin
184,75,thin
145,57,thin
195,51,thin
155,84,thin
183,37,thin
192,73,thin
129,55,thin
191,86,thin
199,66,thin
196,78,thin
160,80,thin
181,100,thin
126,65,thin
148,92,thin
171,63,thin
166,65,thin
171,35,thin
160,40,thin
128,94,thin
136,42,thin
149,76,thin
146,69,thin
128,36,thin
130,40,thin
124,66,thin
141,73,thin
146,75,thin
141,98,thin
132,42,thin
158,62,thin
141,72,thin
144,36,thin
177,51,thin
181,99,thin
190,96,thin
189,94,thin
136,79,thin
189,88,thin
173,37,thin
185,93,thin
173,66,thin
144,96,thin
199,66,thin
178,49,thin
148,59,thin
192,52,thin
164,54,thin
134,99,thin
164,65,thin
188,36,thin
192,83,thin
175,83,thin
169,62,thin
125,90,thin
125,53,thin
126,61,thin
198,100,thin
160,35,thin
122,61,thin
191,87,thin
136,58,thin
122,58,thin
132,46,thin
147,83,thin
164,68,thin
121,38,thin
171,47,thin
134,92,thin
170,56,thin
176,60,thin
181,89,thin
142,50,thin
133,44,thin
145,85,thin
143,47,thin
132,77,thin
151,50,thin
186,92,thin
187,78,thin
128,97,thin
170,71,thin
138,48,thin
135,41,thin
193,93,thin
120,72,thin
155,58,thin
153,79,thin
169,80,thin
156,82,thin
120,67,thin
147,81,thin
199,91,thin
195,47,thin
157,86,thin
128,75,thin
194,89,thin
148,86,thin
127,89,thin
141,72,thin
186,51,thin
199,89,thin
165,45,thin
167,51,thin
176,61,thin
161,42,thin
181,71,thin
129,59,thin
130,60,thin
169,100,thin
194,45,thin
127,75,thin
170,61,thin
182,78,thin
123,44,thin
192,43,thin
164,76,thin
179,66,thin
134,97,thin
174,40,thin
175,75,thin
169,47,thin
161,94,thin
188,94,thin
167,38,thin
135,48,thin
147,58,thin
123,98,thin
173,62,thin
145,92,thin
130,68,thin
197,47,thin
197,76,thin
128,47,thin
126,75,thin
120,89,thin
132,93,thin
157,89,thin
144,57,thin
125,61,thin
159,69,thin
125,87,thin
184,47,thin
193,65,thin
163,48,thin
158,54,thin
128,47,thin
135,89,thin
127,49,thin
149,50,thin
151,75,thin
121,50,thin
128,81,thin
162,75,thin
167,47,thin
163,36,thin
130,79,thin
169,37,thin
152,66,thin
180,55,thin
142,89,thin
120,38,thin
169,95,thin
168,98,thin
197,78,thin
170,99,thin
120,36,thin
192,65,thin
147,55,thin
169,80,thin
190,68,thin
167,48,thin
130,67,thin
187,43,thin
182,65,thin
149,36,thin
132,44,thin
160,98,thin
158,48,thin
133,41,thin
189,47,thin
158,45,thin
132,72,thin
130,91,thin
183,80,thin
130,57,thin
182,69,thin
194,98,thin
161,44,thin
123,77,thin
152,95,thin
164,63,thin
191,46,thin
185,57,thin
194,70,thin
127,99,thin
191,67,thin
197,95,thin
153,85,thin
185,66,thin
155,47,thin
144,64,thin
186,50,thin
156,93,thin
152,37,thin
162,69,thin
148,52,thin
129,93,thin
159,73,thin
134,78,thin
153,74,thin
183,79,thin
192,96,thin
173,68,thin
192,70,thin
135,66,thin
175,61,thin
134,79,thin
167,64,thin
168,68,thin
189,39,thin
184,66,thin
196,71,thin
128,54,thin
147,38,thin
194,42,thin
172,52,thin
166,53,thin
164,79,thin
166,78,thin
163,74,thin
160,49,thin
179,57,thin
171,53,thin
192,41,thin
149,51,thin
177,89,thin
161,77,thin
199,81,thin
187,92,thin
156,65,thin
158,56,thin
132,68,thin
153,82,thin
182,64,thin
191,73,thin
191,61,thin
163,55,thin
196,93,thin
139,43,thin
198,45,thin
187,44,thin
143,68,thin
200,62,thin
160,72,thin
168,99,thin
156,55,thin
127,88,thin
137,67,thin
166,44,thin
165,40,thin
195,40,thin
184,67,thin
131,58,thin
147,100,thin
193,45,thin
161,40,thin
126,81,thin
162,40,thin
181,37,thin
180,54,thin
188,79,thin
128,67,thin
142,35,thin
132,52,thin
123,88,thin
167,99,thin
164,75,thin
165,62,thin
123,58,thin
184,42,thin
172,69,thin
161,42,thin
128,73,thin
120,77,thin
182,40,thin
149,86,thin
161,51,thin
141,67,thin
183,71,thin
182,44,thin
179,91,thin
173,73,thin
182,60,thin
171,53,thin
192,81,thin
200,67,thin
193,49,thin
168,41,thin
135,71,thin
173,54,thin
160,100,thin
153,40,thin
144,98,thin
184,96,thin
137,46,thin
133,83,thin
125,40,thin
170,68,thin
167,53,thin
169,75,thin
137,54,thin
120,98,thin
197,74,thin
149,97,thin
134,35,thin
131,92,thin
123,38,thin
178,97,thin
123,86,thin
177,44,thin
160,66,thin
124,42,thin
185,77,thin
156,48,thin
120,39,thin
141,51,thin
168,36,thin
151,61,thin
165,64,thin
198,71,thin
187,98,thin
168,53,thin
197,69,thin
181,74,thin
144,90,thin
199,48,thin
176,81,thin
196,88,thin
180,52,thin
156,99,thin
137,87,thin
193,77,thin
166,61,thin
136,65,thin
168,42,thin
162,37,thin
141,46,thin
146,74,thin
181,46,thin
178,94,thin
176,85,thin
126,87,thin
174,53,thin
162,62,thin
198,61,thin
129,39,thin
189,90,thin
161,60,thin
200,42,thin
200,87,thin
178,95,thin
199,75,thin
186,61,thin
122,37,thin
129,99,thin
154,66,thin
189,76,thin
133,45,thin
182,53,thin
152,81,thin
183,84,thin
197,46,thin
171,43,thin
175,83,thin
183,39,thin
182,90,thin
173,83,thin
150,86,thin
165,90,thin
132,69,thin
161,56,thin
162,38,thin
133,88,thin
136,35,thin
196,79,thin
132,45,thin
122,52,thin
142,75,thin
139,83,thin
140,54,thin
168,85,thin
163,74,thin
185,84,thin
189,83,thin
188,53,thin
149,42,thin
198,52,thin
144,84,thin
124,89,thin
158,89,thin
125,46,thin
139,39,thin
199,90,thin
165,74,thin
138,53,thin
194,73,thin
190,66,thin
147,84,thin
131,87,thin
198,100,thin
156,69,thin
189,84,thin
157,99,thin
184,83,thin
139,69,thin
163,87,thin
152,82,thin
191,40,thin
139,77,thin
155,82,thin
143,42,thin
142,90,thin
197,42,thin
190,72,thin
169,96,thin
124,77,thin
154,70,thin
140,74,thin
150,52,thin
200,57,thin
190,56,thin
181,49,thin
147,46,thin
196,62,thin
126,57,thin
149,68,thin
171,57,thin
123,61,thin
179,90,thin
166,71,thin
164,63,thin
136,89,thin
186,91,thin
158,46,thin
154,76,thin
173,91,thin
147,63,thin
164,68,thin
145,46,thin
128,37,thin
144,65,thin
131,97,thin
180,42,thin
200,35,thin
189,38,thin
141,67,thin
122,55,thin
127,90,thin
180,46,thin
163,65,thin
149,73,thin
178,45,thin
159,50,thin
163,50,thin
199,86,thin
123,52,thin
133,44,thin
185,71,thin
136,61,thin
134,97,thin
198,46,thin
182,84,thin
195,54,thin
183,64,thin
175,37,thin
191,77,thin
164,82,thin
169,94,thin
169,86,thin
162,50,thin
123,52,thin
196,100,thin
123,54,thin
200,37,thin
143,40,thin
181,57,thin
181,72,thin
128,67,thin
196,55,thin
177,64,thin
126,86,thin
150,79,thin
189,69,thin
128,41,thin
121,77,thin
132,98,thin
139,78,thin
180,70,thin
151,99,thin
129,52,thin
161,56,thin
169,50,thin
130,47,thin
172,79,thin
164,75,thin
200,35,thin
153,46,thin
142,53,thin
145,88,thin
169,97,thin
183,85,thin
131,99,thin
171,75,thin
134,59,thin
171,97,thin
139,81,thin
166,38,thin
171,97,thin
140,61,thin
185,65,thin
128,61,thin
143,51,thin
173,95,thin
150,66,thin
199,56,thin
138,74,thin
126,73,thin
187,49,thin
140,87,thin
165,95,thin
186,42,thin
193,64,thin
164,69,thin
192,46,thin
172,37,thin
190,89,thin
163,58,thin
176,97,thin
138,82,thin
184,81,thin
150,62,thin
142,88,thin
143,51,thin
154,47,thin
175,80,thin
190,57,thin
193,57,thin
168,86,thin
177,45,thin
135,78,thin
195,44,thin
182,56,thin
164,77,thin
193,84,thin
191,67,thin
200,100,thin
135,87,thin
192,88,thin
189,75,thin
199,50,thin
163,67,thin
173,76,thin
168,35,thin
129,45,thin
135,44,thin
169,35,thin
157,87,thin
142,68,thin
122,37,thin
181,68,thin
165,69,thin
127,64,thin
149,78,thin
135,90,thin
168,56,thin
160,78,thin
164,54,thin
128,85,thin
175,73,thin
190,99,thin
160,90,thin
139,42,thin
197,68,thin
126,95,thin
154,87,thin
145,96,thin
141,62,thin
122,90,thin
180,78,thin
148,79,thin
121,45,thin
129,91,thin
167,35,thin
153,96,thin
137,44,thin
141,100,thin
174,64,thin
188,45,thin
122,51,thin
178,67,thin
166,53,thin
188,61,thin
191,91,thin
189,86,thin
191,82,thin
185,65,thin
143,98,thin
189,47,thin
127,86,thin
195,85,thin
163,94,thin
140,53,thin
120,73,thin
191,70,thin
191,44,thin
141,80,thin
132,51,thin
120,53,thin
126,68,thin
153,96,thin
168,44,thin
160,35,thin
176,71,thin
177,69,thin
173,77,thin
122,66,thin
175,49,thin
148,53,thin
181,85,thin
127,35,thin
200,57,thin
169,93,thin
168,48,thin
130,91,thin
122,78,thin
167,52,thin
160,70,thin
174,79,thin
135,91,thin
196,62,thin
144,47,thin
158,43,thin
186,74,thin
200,38,thin
169,46,thin
121,43,thin
184,64,thin
172,45,thin
166,93,thin
127,56,thin
198,86,thin
141,67,thin
121,44,thin
193,90,thin
145,83,thin
193,76,thin
174,45,thin
194,46,thin
139,41,thin
173,50,thin
198,72,thin
130,67,thin
145,77,thin
192,42,thin
133,70,thin
195,38,thin
167,69,thin
148,100,thin
162,54,thin
123,66,thin
128,62,thin
120,70,thin
171,39,thin
160,94,thin
175,45,thin
166,98,thin
122,57,thin
193,54,thin
132,57,thin
168,42,thin
179,65,thin
139,76,thin
185,50,thin
159,57,thin
137,40,thin
166,61,thin
198,55,thin
135,90,thin
146,52,thin
191,77,thin
199,71,thin
137,72,thin
185,42,thin
120,45,thin
137,73,thin
194,70,thin
133,49,thin
132,92,thin
175,92,thin
147,51,thin
177,67,thin
180,70,thin
164,88,thin
193,59,thin
188,63,thin
134,38,thin
197,91,thin
126,52,thin
129,87,thin
181,40,thin
150,71,thin
156,43,thin
164,77,thin
191,57,thin
143,59,thin
188,87,thin
188,63,thin
123,62,thin
198,49,thin
176,57,thin
126,53,thin
146,90,thin
123,67,thin
188,82,thin
167,86,thin
130,60,thin
144,93,thin
178,99,thin
159,89,thin
167,79,thin
145,86,thin
200,41,thin
136,36,thin
184,67,thin
156,41,thin
138,69,thin
148,98,thin
139,37,thin
144,88,thin
124,58,thin
169,43,thin
129,50,thin
200,43,thin
135,42,thin
195,43,thin
154,76,thin
125,81,thin
148,55,thin
164,75,thin
167,68,thin
136,96,thin
200,63,thin
189,77,thin
194,71,thin
166,73,thin
181,35,thin
126,66,thin
195,56,thin
139,49,thin
136,52,thin
125,58,thin
184,95,thin
199,36,thin
153,74,thin
180,75,thin
126,84,thin
162,79,thin
169,73,thin
149,48,thin
170,37,thin
186,89,thin
130,78,thin
151,92,thin
178,84,thin
200,96,thin
157,76,thin
150,57,thin
179,74,thin
166,48,thin
142,99,thin
152,80,thin
120,88,thin
172,55,thin
168,95,thin
148,60,thin
122,59,thin
176,53,thin
192,47,thin
153,97,thin
160,94,thin
135,96,thin
168,94,thin
163,86,thin
154,40,thin
120,83,thin
133,90,thin
120,74,thin
192,36,thin
191,78,thin
164,44,thin
197,40,thin
138,42,thin
170,74,thin
184,43,thin
121,49,thin
173,92,thin
190,88,thin
136,62,thin
184,64,thin
129,65,thin
170,39,thin
196,50,thin
191,36,thin
148,68,thin
194,95,thin
192,77,thin
123,81,thin
132,49,thin
155,86,thin
173,91,thin
153,48,thin
150,94,thin
184,53,thin
181,97,thin
